"Kap1"	"Pol2ra"	"TCFL2"	"ZNF263"	"ELK4"	"CTCF_chr22"	"H3K4me3_chr22"
0.0196078	0	0.013986	0.00561798	0.05	0.075	0.005
0.0196078	0	0.013986	0.00561798	0.05	0.075	0.005
0.00980392	0	0.013986	0.00561798	0.05	0.075	0.005
0.0128205	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.025	0.05	0.005
0.025641	0	0.013986	0.00561798	0.025	0.05	0.005
0.025641	0	0.013986	0.00561798	0.05	0.0625	0.005
0.025641	0	0.013986	0.00561798	0.05	0.0625	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.025	0.05	0.005
0.025641	0	0.013986	0.00561798	0.025	0.05	0.005
0.025641	0	0.013986	0.00561798	0.05	0.0625	0.005
0.025641	0	0.013986	0.00561798	0.05	0.0625	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.013986	0.00561798	0.05	0.075	0.005
0.025641	0	0.2	0.00561798	0.025	0.075	0.005
0.025641	0	0.2	0.00561798	0.025	0.025	0.005
0.025641	0	0.2	0.00561798	0.05	0.0125	0.005
0.025641	0	0.2	0.00561798	0.05	0.0375	0.005
0.025641	0	0.2	0.00561798	0.05	0.05	0.005
0.025641	0	0	0.00561798	0.05	0.05	0.005
0.025641	0	0	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0.05	0.05	0.005
0.025641	0	0.01	0.00561798	0	0.05	0.005
0.025641	0	0.01	0.00561798	0	0.025	0.005
0.025641	0	0.01	0.00561798	0.15	0.025	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.025641	0	0.01	0.00561798	0.15	0.05	0.005
0.0128205	0	0.01	0.00561798	0.15	0.05	0.005
0.028169	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.075	0.0375	0.005
0.056338	0	0.01	0.00561798	0.075	0.0125	0.005
0.056338	0	0.01	0.00561798	0.15	0.025	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.075	0.0375	0.005
0.056338	0	0.01	0.00561798	0.075	0.0375	0.005
0.056338	0	0.01	0.00561798	0.15	0.0375	0.005
0.056338	0	0.01	0.00561798	0.15	0.0375	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00561798	0.15	0.05	0.0025
0.056338	0	0.01	0.00561798	0.15	0.05	0.0025
0.056338	0	0.01	0.00561798	0.15	0.05	0.005
0.056338	0	0.01	0.00280899	0.15	0.05	0.005
0.056338	0	0.01	0.222222	0.15	0.05	0.005
0.056338	0	0.01	0.444444	0.075	0.0375	0.005
0.056338	0	0.01	0.444444	0.075	0.0375	0.005
0.056338	0	0.01	0.444444	0.15	0.0375	0.005
0.056338	0	0.01	0.444444	0.15	0.0375	0.005
0.056338	0	0.01	0.444444	0.15	0.05	0.005
0.056338	0	0.01	0.444444	0.15	0.05	0.005
0.056338	0	0.01	0.444444	0.15	0.05	0.005
0.056338	0	0.01	0.222222	0.15	0.05	0.005
0.056338	0	0.01	0.192308	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.056338	0	0.01	0.384615	0.15	0.05	0.005
0.028169	0	0.01	0.192308	0.075	0.0375	0.005
0.0294118	0	0.01	0.011236	0.075	0.0375	0.0025
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.0025
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0588235	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0294118	0	0.01	0.0224719	0.15	0.05	0.005996505
0.0128205	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.025641	0	0.01	0.0224719	0.075	0.0375	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.075	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.075	0.025	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.0125	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.0375	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0.15	0.05	0.005996505
0.025641	0	0.01	0.0224719	0	0.05	0.005996505
0.025641	0	0.01	0.0224719	0	0.025	0.005996505
0.025641	0	0.01	0.0224719	0.05	0.025	0.005996505
0.025641	0	0.01	0.0224719	0.05	0.05	0.005996505
0.025641	0	0	0.0224719	0.05	0.05	0.005996505
0.025641	0	0	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.025	0.0375	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.025	0.0125	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.025	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.025641	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.025	0.0375	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.025	0.0375	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.0375	0.005996505
0.01	0.135294	0.00724638	0.0224719	0.05	0.0375	0.00424825
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.01127195
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.135294	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.025	0.0375	0.02004385
0.01	0.184	0.00724638	0.0224719	0.025	0.0375	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.0375	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.0375	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.02004385
0.01	0.184	0.00724638	0.0224719	0.05	0.05	0.01754385
0.01	0.184	0.00724638	0.011236	0.05	0.05	0.01754385
0.01	0.184	0.00724638	0.0555556	0.05	0.05	0.02066885
0.01	0.092	0.00724638	0.111111	0.05	0.05	0.02066885
0.01	1.5	0.00724638	0.111111	0.05	0.05	0.02066885
0.01	1.1	0.00724638	0.111111	0.025	0.0375	0.02066885
0.01	1.1	0.00724638	0.111111	0.025	0.0375	0.02066885
0.01	0	0.00724638	0.111111	0.05	0.0375	0.02066885
0.01	0	0.00724638	0.111111	0.05	0.0375	0.02066885
0.01	0	0.00724638	0.111111	0.05	0.05	0.02066885
0.01	0	0.00724638	0.111111	0.05	0.05	0.02066885
0.01	0	0.00724638	0	0.05	0.05	0.02066885
0.01	0	0.00724638	0	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.05	0.05	0.02066885
0.01	0	0.00724638	0.005	0.025	0.0375	0.01189695
0.01	0	0.00724638	0.005	0.025	0.0375	0.00487325
0.01	0	0.00724638	0.005	0.05	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.05	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.025	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.025	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.05	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.05	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.05	0.05	0.006621505
0.01	0	0.00724638	0.005	0.025	0.0375	0.006621505
0.01	0	0.00724638	0.005	0.025	0.0375	0.006621505
0.01	0	0.00362319	0.005	0.05	0.0375	0.006621505
0.01	0	0.016129	0.005	0.05	0.0375	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.025	0.05	0.006621505
0.01	0	0.0322581	0.005	0.025	0.025	0.006621505
0.01	0	0.0322581	0.005	0.05	0.0125	0.006621505
0.01	0	0.0322581	0.005	0.05	0.0375	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0	0.05	0.006621505
0.01	0	0.0322581	0.005	0	0.025	0.006621505
0.01	0	0.0322581	0.005	0.05	0.025	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
0.01	0	0.0322581	0.005	0.05	0.05	0.006621505
